Time,A,Angry,Blink,Blink_L,Blink_R,E,Fun,I,Joy,LookDown,LookLeft,LookRight,LookUp,Neutral,O,Sorrow,Surprised,U
23.63009,5.453052E-07,0,0.02650731,0,0,2.866309E-07,0,0,0,0,0,0,0,1,0,0,0,7.71921E-16
23.74765,0.1725034,0,0.003404342,0,0,0.07568111,0,0,0,0,0,0,0,1,0,0,0,2.819726E-16
23.85965,0.187509,0,0,0,0,0.1093715,0,0,0,0,0,0,0,1,0,0,0,1.032032E-16
23.97723,0.06977726,0,0,0,0,0.04070014,0,0.3503145,0,0,0,0,0,1,0.0001003564,0,0,3.840475E-17
24.08938,0.0295338,0,0,0,0,0.01722667,0,0.7199656,0,0,0,0,0,1,1.786129E-05,0,0,1.625513E-17
24.20347,0.0001138967,0,0.2590346,0,0,1.665633E-36,0,0.1755994,0,0,0,0,0,1,3.178926E-06,0,0,1.404116E-22
24.31767,2.027116E-05,0,0.340678,0,0,2.964469E-37,0,0.03125292,0,0,0,0,0,1,5.657805E-07,0,0,2.499025E-23
24.42849,0.01992687,0,0,0,0,0.01162308,0,0,0,0,0,0,0,1,0,0,0,1.096756E-17
24.54941,0.03138233,0,0,0,0,0.01693738,0,0,0,0,0,0,0,1,0,0,0,5.866116E-18
24.65956,0.4335085,0,0,0,0,2.225862E-38,0,0.002346615,0,0,0,0,0,1,4.248145E-08,0,0,1.876385E-24
24.76442,0.0771552,0,0,0,0,3.961555E-39,0,0.0004176471,0,0,0,0,0,1,7.560786E-09,0,0,3.339563E-25
24.87196,0.01373197,0,0,0,0,7.050717E-40,0,7.433222E-05,0,0,0,0,0,1,1.345657E-09,0,0,5.943704E-26
24.98028,0.2509339,0,0,0,0,0.137535,0,0,0,0,0,0,0,1,0,0,0,0.004031953
25.08603,0.2908955,0,0,0,0,0.06119773,0,0.1156349,0,0,0,0,0,1,1.796236E-10,0,0,0.001794063
25.19183,0.4627839,0,0,0,0,0.02682575,0,0.1849848,0,0,0,0,0,1,3.196914E-11,0,0,0.0007864193
25.29668,0.1120287,0,0,0,0,0.01147075,0,0.2447886,0,0,0,0,0,1,5.689821E-12,0,0,0.0003362745
25.40339,0.02658493,0,0,0,0,0.005100769,0,0.6682457,0,0,0,0,0,1,1.350221E-12,0,0,0.0001495333
25.51356,0.004731547,0,0,0,0,0.002188743,0,0.7765506,0,0,0,0,0,1,2.403103E-13,0,0,6.416484E-05
25.62978,0.0006315853,0,0,0,0,1.681558E-44,0,0.1392527,0,0,0,0,0,1,3.207756E-14,0,0,1.41685E-30
25.74072,0.0001124086,0,0,0,0,2.802597E-45,0,0.02478399,0,0,0,0,0,1,5.709116E-15,0,0,2.521689E-31
25.8483,2.667509E-05,0,0,0,0,2.802597E-45,0,0.005881357,0,0,0,0,0,1,1.3548E-15,0,0,5.984086E-32
25.95807,0.1791422,0,0,0,0,0.04678002,0,0,0,0,0,0,0,1,0,0,0,2.070726E-05
26.0756,0.5862364,0,0,0,0,0.1356772,0,0,0,0,0,0,0,1,0,0,0,7.439053E-06
26.18886,0.7253932,0,0,0,0,0.1773716,0,0,0,0,0,0,0,1,0,0,0,2.601127E-06
26.3046,0.6834655,0,0,0,0,0.1152688,0,0.001860898,0,0,0,0,0,1,4.286672E-16,0,0,9.158393E-07
26.41869,0.5967399,0,0,0,0,0.04499716,0,0.0003311999,0,0,0,0,0,1,0.23125,0,0,3.575136E-07
26.53271,0.5033748,0,0,0,0,0.01511364,0,0.1367777,0,0,0,0,0,1,0.09652862,0,0,1.200817E-07
26.64666,0.08958991,0,0,0,0,2.802597E-45,0,0.6344998,0,0,0,0,0,1,0.01718002,0,0,0.05929651
26.75545,0.06594508,0,0,0,0,2.802597E-45,0,0.7455446,0,0,0,0,0,1,0.003057675,0,0,0.01055351
26.86535,0.1761411,0,0,0,0,2.802597E-45,0,0.7081059,0,0,0,0,0,1,0.0005442004,0,0,0.001878297
26.97572,0.06101242,0,0,0,0,2.802597E-45,0,0.1378929,0,0,0,0,0,1,9.685599E-05,0,0,0.0003342966
27.08496,0.02928488,0,0,0,0,0.4373688,0,0.02454197,0,0,0,0,0,1,1.723829E-05,0,0,5.94976E-05
27.19316,0.2879434,0,0,0,0,0.07784224,0,0.1187722,0,0,0,0,0,1,3.068045E-06,0,0,1.058929E-05
27.29836,0.05124775,0,0,0,0,0.01385425,0,0.02113891,0,0,0,0,0,1,5.46046E-07,0,0,1.884667E-06
27.40609,0.01216133,0,0,0,0,0.003287678,0,0.005016363,0,0,0,0,0,1,1.295793E-07,0,0,4.472402E-07
27.51572,0.007775167,0,0,0,0,0.001968457,0,0,0,0,0,0,0,1,0,0,0,1.563988E-08
27.62786,0.1505878,0,0.16052,0,0,0.05700842,0,0,0,0,0,0,0,1,0,0,0,9.256386E-09
27.7366,0.1297552,0,0.3225947,0,0,0.04935075,0,0,0,0,0,0,0,1,0,0,0,4.414881E-09
27.84857,0.8223708,0,0.2754912,0,0,0.02113193,0,0.0002118668,0,0,0,0,0,1,5.472798E-09,0,0,1.888925E-08
27.96498,0.9682214,0,0,0,0,0.007139503,0,3.770773E-05,0,0,0,0,0,1,9.740405E-10,0,0,3.361881E-09
28.08352,0.1723226,0,0,0,0,4.398437E-06,0,6.711166E-06,0,0,0,0,0,1,1.733583E-10,0,0,5.983427E-10
28.18671,0.1282283,0,0,0,0,7.828273E-07,0,0.09755979,0,0,0,0,0,1,3.085405E-11,0,0,1.064921E-10
28.28985,0.03042918,0,0,0,0,1.857686E-07,0,0.02315139,0,0,0,0,0,1,7.32181E-12,0,0,2.527109E-11
28.40543,0.6256126,0,0.1145041,0,0,0.001373432,0,0.00412045,0,0,0,0,0,1,0.0421875,0,0,1.228662E-10
28.52443,0.949852,0,0.8272393,0,0,0.000620714,0,0.0005500137,0,0,0,0,0,1,0.005631352,0,0,5.552862E-11
28.63157,0.3044901,0,0.9049687,0,0,1.04731E-09,0,0.0001305208,0,0,0,0,0,1,0.001336346,0,0,1.42471E-13
28.74544,0.05419268,0,0.07701757,0,0,0.0003555157,0,2.322991E-05,0,0,0,0,0,1,0.6837632,0,0,3.180417E-11
28.85603,0.009645133,0,0.002942117,0,0,0.0001431704,0,4.134424E-06,0,0,0,0,0,1,0.9436344,0,0,1.280792E-11
28.97223,0.08921663,0,0,0,0,4.969917E-05,0,0.3062507,0,0,0,0,0,1,0.5524297,0,0,4.446051E-12
29.08543,0.04356419,0,0,0,0,1.050861E-12,0,0.1514055,0,0,0,0,0,1,0.09832062,0,0,1.429542E-16
29.19912,0.00775349,0,0,0,0,1.870308E-13,0,0.02694692,0,0,0,0,0,1,0.01749896,0,0,2.544277E-17
29.31181,0.001379955,0,0,0,0,3.328746E-14,0,0.004795973,0,0,0,0,0,1,0.003114439,0,0,4.528267E-18
29.42538,0.3334233,0,0,0,0,0.001184611,0,0,0,0,0,0,0,1,0,0,0,0.0009346949
29.52776,0.579571,0,0.0002221178,0,0,0.01182852,0,0,0,0,0,0,0,1,0,0,0,0.008175073
29.6298,0.6836204,0,0.0001727902,0,0,0.0415321,0,0,0,0,0,0,0,1,0,0,0,0.003034746
29.74342,0.7449769,0,0,0,0,0.02995934,0,0,0,0,0,0,0,1,0,0,0,0.005156456
29.85514,0.7925867,0,0,0,0,0.01200244,0,0,0,0,0,0,0,1,0,0,0,0.02461309
29.96929,0.07941321,0,0,0,0,7.89927E-15,0,0.001138107,0,0,0,0,0,1,0.0007390709,0,0,1.074579E-18
30.07624,0.01413385,0,0,0,0,1.4059E-15,0,0.0002025586,0,0,0,0,0,1,0.0001315387,0,0,1.91252E-19
30.18166,0.002515521,0,0,0,0,2.5022E-16,0,3.605108E-05,0,0,0,0,0,1,2.341107E-05,0,0,3.403874E-20
30.29391,0.3875345,0,0,0,0,0.003261328,0,0,0,0,0,0,0,1,0,0,0,0.07268459
30.39942,0.3758057,0,0,0,0,0.001265451,0,0,0,0,0,0,0,1,0,0,0,0.2296908
30.49995,0.2168397,0,0,0,0,0.0005430809,0,0.6312875,0,0,0,0,0,1,2.999859E-06,0,0,0.1513267
30.5998,5.976191E-05,0,0,0,0,5.944545E-18,0,0.1645035,0,0,0,0,0,1,5.56183E-07,0,0,8.086674E-22
30.70398,7.977253E-06,0,0,0,0,7.93501E-19,0,0.02195857,0,0,0,0,0,1,7.424146E-08,0,0,1.079441E-22
30.80396,1.893039E-06,0,0,0,0,1.883015E-19,0,0.005210871,0,0,0,0,0,1,1.761785E-08,0,0,2.561564E-23
30.90502,0.1199179,0,0,0,0,0.0003003376,0,0.3598141,0,0,0,0,0,1,0.249975,0,0,0.08368756
31.0144,0.04335937,0,0,0,0,0.0001085947,0,0.04693719,0,0,0,0,0,1,0.8793355,0,0,0.03025937
31.1198,0.02118492,0,0,0,0,5.30582E-05,0,0.01112563,0,0,0,0,0,1,0.952852,0,0,0.0147844
31.22712,0.0005780874,0,0,0,0,1.889401E-22,0,0.002028528,0,0,0,0,0,1,0.4176049,0,0,2.57025E-26
31.34222,0.0001028871,0,0,0,0,3.362728E-23,0,0.0003610344,0,0,0,0,0,1,0.0743247,0,0,4.574493E-27
31.45275,1.83117E-05,0,0,0,0,5.984933E-24,0,6.425635E-05,0,0,0,0,0,1,0.0132282,0,0,8.141614E-28
31.56974,0.01268887,0,0,0,0,3.177963E-05,0,0,0,0,0,0,0,1,0,0,0,0.008855233
31.68241,0.3062558,0,0,0,0,0.08552543,0,0.1750203,0,0,0,0,0,1,0.004185485,0,0,0.003874516
31.79727,0.09603526,0,0,0,0,0.085111,0,0.05488033,0,0,0,0,0,1,0.0007449265,0,0,0.762314
31.9054,0.1471703,0,0,0,0,5.998456E-26,0,0.3132831,0,0,0,0,0,1,0.0001325809,0,0,0.194972
32.01038,0.02619316,0,0,0,0,1.067596E-26,0,0.05575767,0,0,0,0,0,1,2.359655E-05,0,0,0.03470083
32.11974,0.004661819,0,0,0,0,1.900092E-27,0,0.009923668,0,0,0,0,0,1,4.199679E-06,0,0,0.006176001
32.22977,0.03064379,0,0,0,0,0.03685988,0,0,0,0,0,0,0,1,0,0,0,0.0003644487
32.34855,0.05646735,0,0.1344549,0,0,0.0733839,0,0,0,0,0,0,0,1,0,0,0,0.0002231013
32.45594,0.02850899,0,0.2256971,0,0,0.03704975,0,0,0,0,0,0,0,1,0,0,0,0.0001126384
32.57225,0.0101464,0,0.08554521,0,0,0.01318607,0,0,0,0,0,0,0,1,0,0,0,4.008819E-05
32.68078,0.005102897,0,0,0,0,0.006631628,0,0,0,0,0,0,0,1,0,0,0,2.016143E-05
32.79885,0.00198187,0,0,0,0,0.002575601,0,0,0,0,0,0,0,1,0,0,0,7.830326E-06
32.91288,0.0006627842,0,0,0,0,0.0008613419,0,0,0,0,0,0,0,1,0,0,0,2.618646E-06
33.02729,0.2118502,0,0,0,0,0.07937968,0,0.5478685,0,0,0,0,0,1,4.204421E-07,0,0,0.0006182975
33.14333,0.07630354,0,0,0,0,0.3280266,0,0.292626,0,0,0,0,0,1,0.2499751,0,0,0.0001100437
33.25613,0.1000148,0,0,0,0,0.05838168,0,0.05208114,0,0,0,0,0,1,0.7164544,0,0,1.958541E-05
33.37216,0.1887966,0,0,0,0,0.01039069,0,0.4139568,0,0,0,0,0,1,0.1828846,0,0,0.1054195
33.4859,0.06128728,0,0,0,0,0.001849319,0,0.1705748,0,0,0,0,0,1,0.03254953,0,0,0.0187624
33.60279,0.01090782,0,0,0,0,0.0003291391,0,0.03035866,0,0,0,0,0,1,0.005793117,0,0,0.003339305
33.71608,0.001941358,0,0,0,0,5.857968E-05,0,0.005403189,0,0,0,0,0,1,0.00103105,0,0,0.0005943245
33.82114,0.007591741,0,0,0,0,0.002844604,0,0,0,0,0,0,0,1,0,0,0,3.493845E-08
33.92802,0.004234084,0,0,0,0,0.0015865,0,0,0,0,0,0,0,1,0,0,0,1.948596E-08
34.04252,0.00159991,0,0,0,0,0.0005994819,0,0,0,0,0,0,0,1,0,0,0,7.363051E-09
34.16404,0.0005389341,0,0,0,0,0.0002019371,0,0,0,0,0,0,0,1,0,0,0,2.480264E-09
34.27411,0.0002131716,0,0,0,0,7.987482E-05,0,0,0,0,0,0,0,1,0,0,0,9.810511E-10
34.38942,7.111721E-05,0,0,0,0,2.664742E-05,0,0,0,0,0,0,0,1,0,0,0,3.272932E-10
34.49069,3.144808E-05,0,0,0,0,1.178351E-05,0,0,0,0,0,0,0,1,0,0,0,1.447293E-10
34.59872,0.4944815,0,0,0,0,2.47133E-05,0,0.002279471,0,0,0,0,0,1,0.05668498,0,0,0.0002507307
34.7172,0.9098642,0,0,0,0,4.398437E-06,0,0.0004056968,0,0,0,0,0,1,0.01008871,0,0,4.462467E-05
34.83176,0.9837934,0,0,0,0,9.534734E-07,0,7.220532E-05,0,0,0,0,0,1,0.001795573,0,0,7.942233E-06
34.94568,0.4189418,0,0,0,0,1.393265E-07,0,1.285099E-05,0,0,0,0,0,1,0.0003195735,0,0,1.413547E-06
35.05811,0.07456265,0,0,0,0,3.926893E-07,0,0.6101586,0,0,0,0,0,1,5.687722E-05,0,0,2.51581E-07
35.1623,0.01327055,0,0,0,0,4.413354E-09,0,0.5662123,0,0,0,0,0,1,1.012292E-05,0,0,4.477601E-08
35.27798,0.344946,0,0,0,0,6.599767E-08,0,0.2710836,0,0,0,0,0,1,2.402217E-06,0,0,1.062556E-08
35.3879,0.177018,0,0.01666248,0,0,2.71003E-08,0,0.4529345,0,0,0,0,0,1,4.27543E-07,0,0,0.2437745
35.49738,0.03150539,0,0,0,0,1.197675E-08,0,0.08061261,0,0,0,0,0,1,0.8219393,0,0,0.04338662
35.60416,0.005607284,0,0.159613,0,0,5.904428E-12,0,0.01434731,0,0,0,0,0,1,0.9682268,0,0,0.007721888
35.71357,0.0009979759,0,0.1609416,0,0,1.050861E-12,0,0.002553514,0,0,0,0,0,1,0.9942628,0,0,0.00137433
35.82411,0.0001776183,0,0.003289694,0,0,1.870308E-13,0,0.0004544706,0,0,0,0,0,1,0.2362776,0,0,0.0002446012
35.93774,3.161224E-05,0,0.006107634,0,0,3.328746E-14,0,8.088601E-05,0,0,0,0,0,1,0.04205234,0,0,4.353376E-05
36.05274,0.04922438,0,0,0,0,8.29746E-09,0,0.17228,0,0,0,0,0,1,0.4449407,0,0,7.748074E-06
36.16758,0.1650109,0,0.01281971,0,0,3.088595E-09,0,0.1619121,0,0,0,0,0,1,0.5011729,0,0,1.378991E-06
36.28467,0.383177,0,0.998066,0,0,1.03924E-09,0,0.07881688,0,0,0,0,0,1,0.1750012,0,0,2.454307E-07
36.39341,0.09786035,0,0.9154212,0,0,3.340035E-17,0,0.02589295,0,0,0,0,0,1,0.03114646,0,0,0.762314
36.50581,0.01741704,0,0.04515306,0,0,5.944545E-18,0,0.004608388,0,0,0,0,0,1,0.0055434,0,0,0.707411
36.61436,0.003099859,0,0,0,0,1.058001E-18,0,0.0008201941,0,0,0,0,0,1,0.0009866061,0,0,0.1852005
36.7315,0.0004137813,0,0,0,0,1.412261E-19,0,0.0001094827,0,0,0,0,0,1,0.000131696,0,0,0.02472128
36.83165,9.819225E-05,0,0,0,0,3.351362E-20,0,2.598075E-05,0,0,0,0,0,1,3.125209E-05,0,0,0.005866475
36.94203,4.72146E-10,0,0,0,0,1.769118E-10,0,0,0,0,0,0,0,1,0,0,0,2.172894E-15
37.05214,0.304617,0,0,0,0,0.1857951,0,0,0,0,0,0,0,1,0,0,0,9.575332E-16
37.1534,0.6834881,0,0,0,0,0.1796335,0,8.220472E-06,0,0,0,0,0,1,9.888356E-06,0,0,0.00185619
37.26815,0.4873252,0,0,0,0,2.51636E-21,0,1.950757E-06,0,0,0,0,0,1,2.346553E-06,0,0,0.0004404825
37.37992,0.08673341,0,0,0,0,4.47858E-22,0,3.471928E-07,0,0,0,0,0,1,4.17636E-07,0,0,7.839644E-05
37.49205,0.01543668,0,0,0,0,7.970912E-23,0,6.179286E-08,0,0,0,0,0,1,7.433024E-08,0,0,1.395288E-05
37.60582,0.09951264,0,0,0,0,0.0650249,0,0,0,0,0,0,0,1,0,0,0,1.33231E-16
37.71584,0.04824795,0,0,0,0,0.03152683,0,0,0,0,0,0,0,1,0,0,0,6.459602E-17
37.82722,0.3088337,0,0,0,0,0.08964302,0,0,0,0,0,0,0,1,0,0,0,3.486694E-17
37.94262,0.5874071,0,0,0,0,0.05195179,0,0,0,0,0,0,0,1,0,0,0,0.02251449
38.05548,0.6902732,0,0,0,0,0.03815847,0,0.08750001,0,0,0,0,0,1,1.763891E-08,0,0,0.03880287
38.16724,0.3489672,0,0,0,0,0.01286542,0,0.3166962,0,0,0,0,0,1,3.139348E-09,0,0,0.03224749
38.27644,0.3604449,0,0,0,0,0.005203159,0,0.2273612,0,0,0,0,0,1,5.587364E-10,0,0,0.01304184
38.38657,0.4751622,0,0,0,0,0.001810279,0,0.2048697,0,0,0,0,0,1,9.944309E-11,0,0,0.004537506
38.49342,0.1142318,0,0,0,0,0.0009051394,0,0.04832765,0,0,0,0,0,1,1.769873E-11,0,0,0.762314
38.59986,0.0203308,0,0,0,0,3.377942E-27,0,0.008601284,0,0,0,0,0,1,3.149995E-12,0,0,0.957286
38.72386,0.003618445,0,0,0,0,6.012011E-28,0,0.001530844,0,0,0,0,0,1,5.606314E-13,0,0,0.9919868
38.81373,0.0006440055,0,0,0,0,1.070009E-28,0,0.0002724573,0,0,0,0,0,1,9.978035E-14,0,0,0.9981628
38.91969,0.0001146191,0,0,0,0,1.904386E-29,0,4.849155E-05,0,0,0,0,0,1,1.775876E-14,0,0,0.5619808
39.0291,2.039974E-05,0,0,0,0,3.389397E-30,0,8.630454E-06,0,0,0,0,0,1,3.160677E-15,0,0,0.1000205
39.13651,3.630716E-06,0,0.00846998,0,0,6.032398E-31,0,1.536035E-06,0,0,0,0,0,1,5.625327E-16,0,0,0.0178015
39.24561,0.008103058,0,0.005971657,0,0,0.0002987366,0,2.733813E-07,0,0,0,0,0,1,0.762619,0,0,0.003168285
39.35764,0.003517037,0,0.2184348,0,0,0.0001296631,0,4.865599E-08,0,0,0,0,0,1,0.957669,0,0,0.0005638865
39.46402,2.72919E-08,0,0.3911745,0,0,4.534521E-33,0,1.154629E-08,0,0,0,0,0,1,0.4118112,0,0,0.0001338129
39.58222,4.857372E-09,0,0.008370101,0,0,8.070474E-34,0,2.054992E-09,0,0,0,0,0,1,0.07329356,0,0,2.381582E-05
39.69427,8.645079E-10,0,0,0,0,1.436371E-34,0,3.657445E-10,0,0,0,0,0,1,0.01304468,0,0,4.238705E-06
39.80838,0.001228133,0,0,0,0,4.527776E-05,0,0,0,0,0,0,0,1,0,0,0,0.0001134898
39.91573,0.0005198526,0,0,0,0,1.916548E-05,0,0,0,0,0,0,0,1,0,0,0,4.803873E-05
40.019,0.0002822704,0,0,0,0,1.04065E-05,0,0,0,0,0,0,0,1,0,0,0,2.608415E-05
40.12628,0.0001230073,0,0,0,0,4.534927E-06,0,0,0,0,0,0,0,1,0,0,0,1.13669E-05
40.2386,5.172514E-05,0,0,0,0,1.906958E-06,0,0,0,0,0,0,0,1,0,0,0,4.779836E-06
40.34549,2.229933E-05,0,0,0,0,8.221128E-07,0,0,0,0,0,0,0,1,0,0,0,2.060645E-06
40.45435,9.889965E-06,0,0,0,0,3.646148E-07,0,0,0,0,0,0,0,1,0,0,0,9.139155E-07
40.56072,4.407053E-06,0,0,0,0,1.624755E-07,0,0,0,0,0,0,0,1,0,0,0,4.072486E-07
40.66771,1.941126E-06,0,0,0,0,7.156378E-08,0,0,0,0,0,0,0,1,0,0,0,1.793763E-07
40.77492,0.2890625,0,0,0,0,3.060548E-08,0,0.115625,0,0,0,0,0,1,0.004127418,0,0,1.341153E-06
40.88086,0.08111,0,0,0,0,0.7624665,0,0.032444,0,0,0,0,0,1,0.0007345916,0,0,2.386964E-07
40.99044,0.01443584,0,0,0,0,0.5201088,0,0.005774335,0,0,0,0,0,1,0.0001307415,0,0,4.248282E-08
41.09624,0.002569269,0,0,0,0,0.09256818,0,0.001027708,0,0,0,0,0,1,2.326918E-05,0,0,7.561031E-09
41.20266,0.3422542,0,0,0,0,0.01647515,0,0.1369017,0,0,0,0,0,1,4.141415E-06,0,0,8.179319E-09
41.311,0.09057698,0,0,0,0,0.7653987,0,0.03623079,0,0,0,0,0,1,7.370829E-07,0,0,3.666971E-09
41.43196,0.3203486,0,0,0,0,0.3520934,0,0.1281395,0,0,0,0,0,1,9.83887E-08,0,0,1.368415E-09
41.53026,0.6540296,0,0,0,0,0.2680683,0,0.0304081,0,0,0,0,0,1,2.33481E-08,0,0,7.586672E-12
41.63967,0.6883103,0,0,0,0,0.04771041,0,0.005411987,0,0,0,0,0,1,4.15546E-09,0,0,1.350265E-12
41.75047,0.1225044,0,0.1604299,0,0,0.008491429,0,0.0009632176,0,0,0,0,0,1,7.395826E-10,0,0,2.403181E-13
41.86438,0.02180316,0,0.1719171,0,0,0.001511292,0,0.000171432,0,0,0,0,0,1,1.316298E-10,0,0,4.277146E-14
41.97529,0.01222446,0,0.008523246,0,0,0.006097503,0,0,0,0,0,0,0,1,0,0,0,6.707648E-10
42.07932,0.3502399,0,0,0,0,0.107892,0,0,0,0,0,0,0,1,0,0,0,3.289163E-10
42.19073,0.5140612,0,0,0,0,0.1554529,0,0,0,0,0,0,0,1,0,0,0,1.246756E-10
42.30216,0.7641798,0,0,0,0,0.08927068,0,1.287192E-05,0,0,0,0,0,1,9.883382E-12,0,0,4.548906E-11
42.40813,0.8079147,0,0,0,0,0.03407359,0,2.290925E-06,0,0,0,0,0,1,0.1,0,0,1.736265E-11
42.51419,0.270061,0,0,0,0,0.01529429,0,0.3588871,0,0,0,0,0,1,0.2915033,0,0,7.793408E-12
42.62007,0.5606579,0,0,0,0,6.397385E-07,0,0.06387419,0,0,0,0,0,1,0.1112016,0,0,1.810541E-17
42.7257,0.09978504,0,0,0,0,1.138597E-07,0,0.01136823,0,0,0,0,0,1,0.01979149,0,0,3.222373E-18
42.83125,0.6896667,0,0.2020249,0,0,0.00668015,0,0.002023301,0,0,0,0,0,1,0.1035225,0,0,3.40396E-12
42.9447,0.6647482,0,0.9907075,0,0,0.002642755,0,0.1726257,0,0,0,0,0,1,0.07379587,0,0,1.346651E-12
43.0549,0.5355961,0,0.6836452,0,0,6.419079E-10,0,0.4354112,0,0,0,0,0,1,0.01313408,0,0,1.816681E-20
43.16994,0.3140746,0,0.3330702,0,0,0.0003932143,0,0.3275915,0,0,0,0,0,1,0.09989618,0,0,2.003676E-13
43.26969,0.3746898,0,0,0,0,0.0001736313,0,0.4824265,0,0,0,0,0,1,0.02370583,0,0,8.847616E-14
43.37906,0.4098996,0,0,0,0,6.555213E-05,0,0.4049289,0,0,0,0,0,1,0.004219129,0,0,3.340296E-14
43.49438,0.2780315,0,0,0,0,3.371548E-05,0,0.5505843,0,0,0,0,0,1,0.0007509143,0,0,1.718017E-14
43.60847,0.06728148,0,0,0,0,1.246116E-05,0,0.1395205,0,0,0,0,0,1,0.0001336466,0,0,0.762314
43.72012,0.4904903,0,0.4560922,0,0,7.086508E-06,0,0.2982692,0,0,0,0,0,1,2.378623E-05,0,0,0.194972
43.83392,0.08729673,0,0.8687811,0,0,4.025473E-06,0,0.2530855,0,0,0,0,0,1,4.233438E-06,0,0,0.03470083
43.94532,0.01553694,0,0.7577583,0,0,1.546158E-06,0,0.702661,0,0,0,0,0,1,7.53461E-07,0,0,0.006176001
44.05462,0.002765242,0,1,0,0,0.1054371,0,0.5248632,0,0,0,0,0,1,0.1734376,0,0,0.001099195
44.16722,0.0004921537,0,0.9681757,0,0,0.01876554,0,0.5044251,0,0,0,0,0,1,0.2774746,0,0,0.0001956332
44.27705,8.75928E-05,0,0.006264748,0,0,0.003339863,0,0.5007876,0,0,0,0,0,1,0.295991,0,0,3.48185E-05
44.38571,2.078618E-05,0,0,0,0,0.0007925653,0,0.3751869,0,0,0,0,0,1,0.2240486,0,0,8.262594E-06
44.49489,3.699494E-06,0,0,0,0,0.0001410596,0,0.0667752,0,0,0,0,0,1,0.03987585,0,0,1.470564E-06
44.60713,4.938229E-07,0,0,0,0,1.882919E-05,0,0.008913413,0,0,0,0,0,1,0.005322784,0,0,1.962966E-07
44.71444,6.960539E-07,0,0,0,0,2.193426E-07,0,0,0,0,0,0,0,1,0,0,0,1.117689E-16
44.82279,0.03798971,0,0,0,0,0.01955337,0,0,0,0,0,0,0,1,0,0,0,4.923601E-17
44.92184,0.2007586,0,0,0,0,0.09920214,0,0,0,0,0,0,0,1,0,0,0,2.162273E-17
45.0356,0.4363549,0,0,0,0,0.1452639,0,0,0,0,0,0,0,1,0,0,0,7.400222E-18
45.14545,0.140597,0,0,0,0,3.351191E-06,0,0.001586396,0,0,0,0,0,1,0.000947341,0,0,3.493658E-08
45.25768,0.02502324,0,0,0,0,5.964399E-07,0,0.0002823444,0,0,0,0,0,1,0.0001686063,0,0,6.217961E-09
45.3674,0.004453599,0,0,0,0,1.061535E-07,0,5.025123E-05,0,0,0,0,0,1,3.000831E-05,0,0,1.106663E-09
45.48261,0.3069866,0,0,0,0,0.05995527,0,0,0,0,0,0,0,1,0,0,0,0.004797671
45.59373,0.2477378,0,0.009936499,0,0,0.0222835,0,0,0,0,0,0,0,1,0,0,0,0.03659202
45.70737,0.08483077,0,0.1309827,0,0,0.007630351,0,0,0,0,0,0,0,1,0,0,0,0.0125299
45.81974,0.03463611,0,0.2681489,0,0,0.003115446,0,0,0,0,0,0,0,1,0,0,0,0.005115914
45.93478,0.2924041,0,0,0,0,0.001042949,0,0,0,0,0,0,0,1,0,0,0,0.09865074
46.04735,0.4761792,0,0,0,0,0.0003261605,0,0,0,0,0,0,0,1,0,0,0,0.1054977
46.15602,0.2418037,0,0,0,0,0.0001333943,0,0,0,0,0,0,0,1,0,0,0,0.05322786
46.26582,0.2245412,0,0.01879826,0,0,0.00159641,0,0,0,0,0,0,0,1,0,0,0,0.02538864
46.3783,0.3857788,0,0.2059178,0,0,0.0368412,0,0,0,0,0,0,0,1,0,0,0,0.01022449
46.4843,0.1857633,0,0.3989953,0,0,0.0219927,0,0,0,0,0,0,0,1,0,0,0,0.003845783
46.59231,0.06828545,0,0.1007166,0,0,0.008084383,0,0,0,0,0,0,0,1,0,0,0,0.001413686
46.70663,0.02976438,0,0,0,0,0.003523835,0,0,0,0,0,0,0,1,0,0,0,0.0006162
46.81608,0.01144124,0,0,0,0,0.00135454,0,0,0,0,0,0,0,1,0,0,0,0.0002368634
46.93329,0.003923411,0,0,0,0,0.0004644966,0,0,0,0,0,0,0,1,0,0,0,8.12248E-05
47.03629,0.00157122,0,0,0,0,0.0001860183,0,0,0,0,0,0,0,1,0,0,0,3.252833E-05
47.15192,0.000530029,0,0,0,0,6.275067E-05,0,0,0,0,0,0,0,1,0,0,0,1.097298E-05
47.26645,0.07559448,0,0,0,0,2.6558E-05,0,0.1750067,0,0,0,0,0,1,4.005626E-06,0,0,0.4333769
47.3842,0.2600606,0,0,0,0,8.98131E-06,0,0.6065625,0,0,0,0,0,1,7.129153E-07,0,0,0.07713178
47.49737,0.422054,0,0,0,0,3.383062E-06,0,0.5541709,0,0,0,0,0,1,1.268836E-07,0,0,0.0137278
47.62262,0.3461126,0,0,0,0,7.98851E-11,0,0.503318,0,0,0,0,0,1,0.09755862,0,0,0.002443254
47.72952,0.1532266,0,0,0,0,1.421783E-11,0,0.8197687,0,0,0,0,0,1,0.01736334,0,0,0.0004348466
47.84567,0.02727104,0,0,0,0,0.8217748,0,0.1459012,0,0,0,0,0,1,0.003090302,0,0,7.739336E-05
47.96233,0.2324488,0,0,0,0,0.2134834,0,0.5533621,0,0,0,0,0,1,0.0004125055,0,0,1.033076E-05
